steps_MD_LSTM overall_loss_MD_LSTM time_MD_LSTM relevant_loss_MD_LSTM
0516 0.014935845 0.06453895568847656 0.007747717378525643
0517 0.014610642 0.0775918960571289 0.006990851780047436
0518 0.014763861 0.0695958137512207 0.007621661287997794
0519 0.014704255 0.07836699485778809 0.007490587753897104
0520 0.014694497 0.06946778297424316 0.006426924905297504
0521 0.014878906 0.08565473556518555 0.008034448945567041
0522 0.014717181 0.06542325019836426 0.006557860175656183
0523 0.014766098 0.07895207405090332 0.006446957124672581
0524 0.014738932 0.06813597679138184 0.0063521550457037446
0525 0.014620811 0.07705402374267578 0.0064259279272356196
0526 0.014722021 0.07029032707214355 0.006088938356334506
0527 0.01483299 0.07600283622741699 0.006795811509598737
0528 0.014805829 0.06959271430969238 0.006443588780214338
0529 0.014583085 0.0761110782623291 0.0072469145147147085
0530 0.014752389 0.07482290267944336 0.00715521499456262
0531 0.014776699 0.08632397651672363 0.006805656165290275
0532 0.014656609 0.08469486236572266 0.006404421974727459
0533 0.014677852 0.06970095634460449 0.006185075924832084
0534 0.014771303 0.07740402221679688 0.005699010650261016
0535 0.014789004 0.08575582504272461 0.007063561799487639
0536 0.014648495 0.06726717948913574 0.005745807498773736
0537 0.014688604 0.07385396957397461 0.005855421760159851
0538 0.014613781 0.08603405952453613 0.00570849417285868
0539 0.014630029 0.06701898574829102 0.006248935023871027
0540 0.014749457 0.08185482025146484 0.006377411865456928
0541 0.014828101 0.06776809692382812 0.006073851101007888
0542 0.014855083 0.08047795295715332 0.006739275496157049
0543 0.014746306 0.06793808937072754 0.005981842923999947
0544 0.014803558 0.08017206192016602 0.006428421645069182
0545 0.014673546 0.06793689727783203 0.005762889697441986
0546 0.0149705475 0.08231711387634277 0.0065713025378231205
0547 0.0149749 0.06780004501342773 0.007787492305361798
0548 0.0147572225 0.08174800872802734 0.00661251957214648
0549 0.014817348 0.06776309013366699 0.006654007700748643
0550 0.01454962 0.07860875129699707 0.005774707601608586
0551 0.0147256935 0.06796503067016602 0.006438038874895025
0552 0.014672559 0.08469295501708984 0.005623083125308348
0553 0.01471612 0.08669304847717285 0.005376429359831514
0554 0.014695134 0.0952599048614502 0.004978616073034736
0555 0.014840167 0.0806570053100586 0.005435869521302594
0556 0.01469671 0.06966328620910645 0.005329928071087453
0557 0.014828609 0.08096480369567871 0.005864936193648029
0558 0.014853155 0.07039618492126465 0.006702637506503573
0559 0.014742238 0.07426786422729492 0.007768576313271991
0560 0.01462069 0.08051609992980957 0.005243319263809942
0561 0.014761015 0.06767988204956055 0.005418229514280615
0562 0.014759561 0.0817558765411377 0.00532505624903723
0563 0.014712506 0.06878185272216797 0.005187106098930139
0564 0.014720054 0.07654023170471191 0.0049807162676576144
0565 0.014714298 0.07632088661193848 0.005143463302011764
0566 0.014669043 0.08121085166931152 0.004830808827938293
0567 0.014590368 0.07933473587036133 0.005617242629226471
0568 0.014686973 0.07078981399536133 0.005147253885884773
0569 0.01487505 0.0824289321899414 0.00557365616697969
0570 0.014975853 0.0741879940032959 0.0055809135071756
0571 0.014687408 0.06473803520202637 0.005343452439579455
0572 0.014574986 0.08101725578308105 0.004889656353595839
0573 0.014869177 0.06631803512573242 0.005550036574968331
0574 0.014695699 0.0758810043334961 0.005186322232697105
0575 0.01466129 0.0774240493774414 0.00476676785523078
0576 0.0146597335 0.07868790626525879 0.004608660814730214
0577 0.014964229 0.06740713119506836 0.005339890040059192
0578 0.014784686 0.08116507530212402 0.005483019879440665
0579 0.014830833 0.0799720287322998 0.005752563772609243
0580 0.014600001 0.07410407066345215 0.004875214046060172
0581 0.014762659 0.07632994651794434 0.005593973505555683
0582 0.014573176 0.0723268985748291 0.005008621512982536
0583 0.014624794 0.0732572078704834 0.004404213508083732
0584 0.014930965 0.0820610523223877 0.005184319003989746
0585 0.014751632 0.07215595245361328 0.0054894563090723825
0586 0.014775844 0.07520294189453125 0.0058661048387298464
0587 0.014671612 0.07156920433044434 0.0054417462797924365
0588 0.014720924 0.07534193992614746 0.005496804624127272
0589 0.014745377 0.07120585441589355 0.005739972725328668
0590 0.014618386 0.0740962028503418 0.0049319935656391145
0591 0.014805456 0.07858920097351074 0.00530064263368657
0592 0.014659112 0.07389020919799805 0.003961735071163597
0593 0.014657335 0.07709479331970215 0.004520470525333664
0594 0.0146736335 0.07915616035461426 0.004783008064006111
0595 0.014667071 0.079193115234375 0.004496084316026661
0596 0.014743248 0.07093691825866699 0.004720378135566472
0597 0.014664797 0.07640314102172852 0.004174287347736616
0598 0.0148799205 0.08553099632263184 0.01106230993573698
0599 0.015607805 0.06672978401184082 0.027898923375286655
0600 0.017402321 0.07699370384216309 0.008599769130617885
0601 0.015044548 0.08530497550964355 0.008492961245757602
0602 0.015580888 0.07280087471008301 0.03756323005758233
0603 0.015244763 0.07311105728149414 0.0304281080478519
0604 0.0152523555 0.08039498329162598 0.02564619759160447
0605 0.015058903 0.07598400115966797 0.009515434166965875
0606 0.01798648 0.07484602928161621 0.10349951047763446
0607 0.014675217 0.07959890365600586 0.007659016767147087
0608 0.014803319 0.07558202743530273 0.012569064073060687
0609 0.016350431 0.07338690757751465 0.06438121983736252
0610 0.015078865 0.07554316520690918 0.021195280218160528
0611 0.016984535 0.07507610321044922 0.0854239574761848
0612 0.015264526 0.07934212684631348 0.009077601586535478
0613 0.0148473345 0.07365608215332031 0.007951763702208847
0614 0.014952354 0.08081984519958496 0.008226958155003627
0615 0.014860906 0.07992672920227051 0.016948924654342168
0616 0.014776588 0.08509182929992676 0.008428460952582872
0617 0.015118612 0.08830809593200684 0.009610113463082826
0618 0.015121931 0.07195901870727539 0.007284156969173061
0619 0.01658212 0.07951521873474121 0.06374689496894012
0620 0.018371698 0.07214593887329102 0.12395531967207582
0621 0.014775576 0.0734567642211914 0.006753647008292063
0622 0.014783525 0.07660913467407227 0.0075722880063762155
0623 0.014745218 0.07718992233276367 0.007849307788660553
0624 0.014688144 0.07517814636230469 0.006556789688181297
0625 0.014773837 0.07832598686218262 0.007773069635297114
0626 0.016581248 0.08405613899230957 0.06345067492317913
0627 0.014781394 0.06691288948059082 0.007218606242811454
0628 0.014758453 0.07979106903076172 0.007051867471400852
0629 0.01812677 0.08317804336547852 0.12061500079155155
0630 0.014717216 0.07134199142456055 0.006516734443328787
0631 0.014775509 0.07506704330444336 0.005914116329067243
0632 0.01650875 0.08212089538574219 0.0626030371768743
0633 0.016718151 0.07611584663391113 0.062181607614242185
0634 0.016356159 0.07545113563537598 0.06224841336700303
0635 0.014789643 0.08076786994934082 0.005742476038009814
0636 0.016556723 0.08083724975585938 0.062007020734554136
0637 0.0147208 0.06841230392456055 0.005548143777657222
0638 0.0148401465 0.08454084396362305 0.006656802222680058
0639 0.016352896 0.07002615928649902 0.06283579856012927
0640 0.014678336 0.07188105583190918 0.005671668456465717
0641 0.014632275 0.07592606544494629 0.00496616516016779
0642 0.014773071 0.07665491104125977 0.005069079445910063
0643 0.014503176 0.08157110214233398 0.004253097219603541
0644 0.016523905 0.06808590888977051 0.06097779867281741
0645 0.014723726 0.07755684852600098 0.0054171968304213
0646 0.016353972 0.08045125007629395 0.0604395573452029
0647 0.014702159 0.07008075714111328 0.00561482101222488
0648 0.01458217 0.08304882049560547 0.006031197679010614
0649 0.014558016 0.06957697868347168 0.00725680278405294
0650 0.01460883 0.08219528198242188 0.004590194333446096
0651 0.014691202 0.06697392463684082 0.004654457822267144
0652 0.01460634 0.07873892784118652 0.0042298224085481895
0653 0.01618662 0.06608223915100098 0.05946076935504069
0654 0.014522503 0.08392190933227539 0.004766090645818455
0655 0.014572704 0.07527685165405273 0.004061831175706132
0656 0.016388644 0.06624412536621094 0.0595615087977476
0657 0.014600527 0.08049678802490234 0.005444559808955418
0658 0.01605652 0.07258176803588867 0.059283683805166035
0659 0.014792399 0.0722360610961914 0.005511867888832844
0660 0.01475851 0.06825685501098633 0.0048523150451258434
0661 0.014565831 0.08114314079284668 0.004662685915885367
0662 0.014626128 0.08239364624023438 0.008584969012700006
0663 0.014827842 0.0858759880065918 0.012798295697311834
0664 0.014611675 0.09023880958557129 0.0037620582457538188
0665 0.014716681 0.08730506896972656 0.0035446674799577416
0666 0.016184136 0.06833982467651367 0.0585890156330562
0667 0.014725693 0.0790700912475586 0.004363539905581693
0668 0.018118594 0.07177376747131348 0.114460718805143
0669 0.016191635 0.08064889907836914 0.058850596957414784
0670 0.014756157 0.08099102973937988 0.003667328355814181
0671 0.014641139 0.07258272171020508 0.003496350780038071
0672 0.014565194 0.08309388160705566 0.004236141014416717
0673 0.0144417565 0.07683682441711426 0.0038500431158192683
0674 0.015065419 0.0767831802368164 0.003855192903009952
0675 0.014714637 0.07447385787963867 0.005075011005019059
