steps_HORIZONTAL_SD_LSTM overall_loss_HORIZONTAL_SD_LSTM time_HORIZONTAL_SD_LSTM relevant_loss_HORIZONTAL_SD_LSTM
0506 0.028018538 0.005093812942504883 0.8372428218702375
0507 0.02794661 0.007366180419921875 0.8401619093159947
0508 0.028049992 0.0050678253173828125 0.8415356545520054
0509 0.027942386 0.0051059722900390625 0.8386411970425585
0510 0.028070487 0.005579948425292969 0.8404069860286967
0511 0.028123628 0.003537893295288086 0.8407650357121184
0512 0.027865345 0.00341796875 0.8371972929464012
0513 0.0279271 0.0036079883575439453 0.8340059257306207
0514 0.02790178 0.003184080123901367 0.8398189653892908
0515 0.027874563 0.0033617019653320312 0.8374023016757232
0516 0.02796948 0.004148006439208984 0.83353386580506
0517 0.028043758 0.003164052963256836 0.8395563520265441
0518 0.028187457 0.003162860870361328 0.8398842275648579
0519 0.027872436 0.0037603378295898438 0.8337135940897182
0520 0.028092753 0.003476858139038086 0.8357798215568901
0521 0.027950935 0.00315093994140625 0.8333338769615624
0522 0.027872333 0.0028901100158691406 0.835562987546262
0523 0.027973056 0.0025548934936523438 0.84101693583489
0524 0.028166208 0.002680063247680664 0.8416667716820874
0525 0.027965546 0.00611114501953125 0.8390741896391403
0526 0.028080277 0.006658792495727539 0.8389723471566828
0527 0.028025297 0.005464792251586914 0.8378386494096138
0528 0.027992923 0.005763053894042969 0.8411566544543077
0529 0.02808842 0.0041980743408203125 0.8406618402207255
0530 0.027741037 0.0037229061126708984 0.8327262967787836
0531 0.027960027 0.0036580562591552734 0.8415822569590297
0532 0.028361917 0.0032701492309570312 0.849563869472163
0533 0.028083421 0.0032880306243896484 0.8422491230382767
0534 0.028054435 0.004279136657714844 0.8434991109534903
0535 0.027830787 0.0036890506744384766 0.8346359083770918
0536 0.027915958 0.0032210350036621094 0.8398642520899264
0537 0.02804163 0.004129171371459961 0.840775048175483
0538 0.028020173 0.004239082336425781 0.8391415829625999
0539 0.028007582 0.0032389163970947266 0.8423475175954906
0540 0.0280056 0.0028340816497802734 0.8398972150124908
0541 0.028016817 0.0026450157165527344 0.8429372029413792
0542 0.027870316 0.003467559814453125 0.8381943632614806
0543 0.028010815 0.006880998611450195 0.8441070966550952
0544 0.027908437 0.004616975784301758 0.8422317277034793
0545 0.028108101 0.005156993865966797 0.8369299630302285
0546 0.027975775 0.006051063537597656 0.8355445126964817
0547 0.027888004 0.0038237571716308594 0.8368119334402411
0548 0.027938701 0.0036249160766601562 0.8417824880721181
0549 0.028017823 0.003673076629638672 0.8395884138670128
0550 0.027751818 0.0035669803619384766 0.8368467215094888
0551 0.028076721 0.0035889148712158203 0.8423874163170664
0552 0.027757734 0.0041201114654541016 0.8346145508673399
0553 0.027974958 0.0031380653381347656 0.8356773982493301
0554 0.02819411 0.003426074981689453 0.8367972004072517
0555 0.027814094 0.003773212432861328 0.8324523097109104
0556 0.028145593 0.0039288997650146484 0.841306689381109
0557 0.028113324 0.0034818649291992188 0.8381787243764982
0558 0.027999977 0.0029850006103515625 0.8353308290836312
0559 0.028079785 0.002712249755859375 0.8313537214401641
0560 0.027725985 0.0033969879150390625 0.8358694438650407
0561 0.028072923 0.0069200992584228516 0.8399620588347823
0562 0.027998146 0.004751920700073242 0.8393074150879006
0563 0.028029317 0.0056209564208984375 0.8386584859279613
0564 0.027975209 0.0056879520416259766 0.8362523599012963
0565 0.027942419 0.0038666725158691406 0.8359279511249178
0566 0.027930684 0.003537893295288086 0.836885659222227
0567 0.027895562 0.003442049026489258 0.8400527704059981
0568 0.028030027 0.003231048583984375 0.8422221356806086
0569 0.028002352 0.0033190250396728516 0.8376155556009894
0570 0.027964763 0.004327058792114258 0.8388323417555247
0571 0.027940454 0.0032761096954345703 0.8354686091303735
0572 0.027854899 0.0033309459686279297 0.8403797356526111
0573 0.028029025 0.003625154495239258 0.8369000078921041
0574 0.027903326 0.0036611557006835938 0.8372792888372103
0575 0.027832652 0.0031239986419677734 0.8393683005314332
0576 0.02784028 0.002981901168823242 0.8376068262706233
0577 0.027798068 0.0029518604278564453 0.8323195386795836
0578 0.027922304 0.0030150413513183594 0.833110367595796
0579 0.027973672 0.005533933639526367 0.8383773496844562
0580 0.027782708 0.006308078765869141 0.833527254879308
0581 0.02775899 0.004378795623779297 0.8357684564238632
0582 0.028002206 0.005846977233886719 0.8389339726006166
0583 0.027982945 0.004472970962524414 0.8318707974066931
0584 0.028061692 0.003743886947631836 0.8425529825614303
0585 0.027729362 0.003809213638305664 0.8303252751050397
0586 0.02806602 0.0034427642822265625 0.8423158329044462
0587 0.02811154 0.0032901763916015625 0.838219635158785
0588 0.028011955 0.003815174102783203 0.8430545991994429
0589 0.027810415 0.003548860549926758 0.8327269945504456
0590 0.027915789 0.003201723098754883 0.836603360280874
0591 0.027947191 0.0035567283630371094 0.8397776651768447
0592 0.027909696 0.004108905792236328 0.8334434261048114
0593 0.02798497 0.003242969512939453 0.8360299270562038
0594 0.027929716 0.002750873565673828 0.8315558481147127
0595 0.028073277 0.0026760101318359375 0.8436645498353406
0596 0.028116079 0.0025899410247802734 0.8390958672957257
0597 0.027944073 0.003461122512817383 0.8383730231996044
0598 0.027889885 0.00707697868347168 0.8345084663001807
0599 0.028184664 0.004873037338256836 0.8401879792399433
0600 0.027699118 0.005215883255004883 0.8297951465590918
0601 0.027982287 0.006141185760498047 0.8343849018872659
0602 0.027811427 0.003996849060058594 0.834161932990104
0603 0.027973456 0.0034339427947998047 0.8400813397255553
0604 0.027996898 0.003509998321533203 0.8334698257059879
0605 0.027603397 0.0032410621643066406 0.8295933786768882
0606 0.027903128 0.003448009490966797 0.837716149940936
0607 0.027939053 0.004191875457763672 0.8376058793380611
0608 0.027856257 0.0032110214233398438 0.8291563647646469
0609 0.0280557 0.0033202171325683594 0.8416656242715767
0610 0.027949965 0.003937959671020508 0.8398402263053837
0611 0.027956598 0.003529071807861328 0.8339195767663221
0612 0.028014276 0.003195047378540039 0.8352898420824082
0613 0.027928678 0.002816915512084961 0.8333973589925769
0614 0.027793799 0.0026960372924804688 0.8296846467410093
0615 0.027939428 0.0038237571716308594 0.8327257101427625
0616 0.027982047 0.006796121597290039 0.8318665311741718
0617 0.02807312 0.005476236343383789 0.8364387018030959
0618 0.02794423 0.005754709243774414 0.8341481799207732
0619 0.027980477 0.005084991455078125 0.8407044254671722
0620 0.028048202 0.0035271644592285156 0.8395207931757606
0621 0.02807292 0.003361225128173828 0.8430472467105135
0622 0.028011737 0.003425121307373047 0.8330338623441429
0623 0.027947675 0.003426074981689453 0.8394747346227037
0624 0.028003892 0.0033197402954101562 0.8391715112641789
0625 0.02812792 0.004051923751831055 0.8366536322528395
0626 0.027973065 0.0034999847412109375 0.8342943090809397
0627 0.028076181 0.00321197509765625 0.8382665389443688
0628 0.027774641 0.0037331581115722656 0.833260538099686
0629 0.02803836 0.003592252731323242 0.8404051288023848
0630 0.027843716 0.002933979034423828 0.8406384304255548
0631 0.027863387 0.002726316452026367 0.83392724802654
0632 0.028214939 0.002599954605102539 0.8452406172210561
0633 0.027751926 0.0025720596313476562 0.8347025564274084
0634 0.027842838 0.004843950271606445 0.8405285821151001
0635 0.027761985 0.007253885269165039 0.8321845147331179
0636 0.027839577 0.004853963851928711 0.83562930087273
0637 0.027721785 0.006752967834472656 0.8334842248835457
0638 0.02790273 0.004583120346069336 0.8336490856795085
0639 0.027968165 0.004867076873779297 0.8375800951516306
0640 0.027896564 0.003537893295288086 0.8308964568657184
0641 0.027909944 0.0034439563751220703 0.8367164223503758
0642 0.028060293 0.0031478404998779297 0.8381838016767411
0643 0.028164187 0.0043718814849853516 0.8363014594589119
0644 0.02798907 0.0033130645751953125 0.8360981144106343
0645 0.02794606 0.003536701202392578 0.8335494392344248
0646 0.02787973 0.004014015197753906 0.8381044695633181
0647 0.027929075 0.003859996795654297 0.8293642403600373
0648 0.028153919 0.0033931732177734375 0.8362863552530747
0649 0.028011814 0.002995014190673828 0.8359112498923511
0650 0.028075408 0.0027189254760742188 0.8413867644342874
0651 0.027971834 0.0028700828552246094 0.839075808016694
0652 0.028112669 0.006560802459716797 0.839630980215726
0653 0.027823932 0.005894184112548828 0.8355923819932567
0654 0.028007949 0.005208015441894531 0.8370283983220332
0655 0.027939204 0.005863189697265625 0.837139404907131
0656 0.028172178 0.0039119720458984375 0.8434819366999229
0657 0.027887147 0.003990888595581055 0.8316129614188253
0658 0.027934873 0.0037560462951660156 0.8413625710705444
0659 0.028108466 0.003339052200317383 0.834817073687884
0660 0.02800081 0.003398895263671875 0.8401965175216668
0661 0.027911942 0.00391387939453125 0.8414201187347685
0662 0.027816739 0.0031647682189941406 0.82833877900685
0663 0.027941257 0.0034019947052001953 0.8402753205426118
0664 0.027814794 0.0039861202239990234 0.8354628701298149
0665 0.028007042 0.0038139820098876953 0.8406303013212812
0666 0.028021127 0.0030870437622070312 0.8400057852070735
0667 0.027646542 0.0026488304138183594 0.8295877555719312
0668 0.02806064 0.0025670528411865234 0.8419485630250209
0669 0.0278563 0.002660036087036133 0.8352818681988623
0670 0.028122881 0.005676984786987305 0.8402847064868751
0671 0.028066508 0.0061490535736083984 0.8428640236282514
0672 0.027931701 0.005316019058227539 0.8399426040030058
0673 0.02790434 0.0064351558685302734 0.8314012586872729
0674 0.027933383 0.0037920475006103516 0.8343175314579607
0675 0.027919715 0.0035619735717773438 0.8384065014531576
0676 0.027988523 0.003487825393676758 0.8359014790449621
0677 0.02784228 0.003457784652709961 0.8353751982907452
0678 0.027842488 0.003531932830810547 0.8359274139223631
0679 0.02806357 0.004294872283935547 0.8365399763932028
0680 0.028063165 0.0032367706298828125 0.8383150513782694
0681 0.027871873 0.0030319690704345703 0.8313196950617284
0682 0.027859239 0.003384828567504883 0.8356486496037115
0683 0.02814651 0.0040149688720703125 0.840616544143266
0684 0.027833626 0.003099203109741211 0.8323614244121054
0685 0.027901974 0.002819061279296875 0.836260926948631
0686 0.027962308 0.0026428699493408203 0.8327065155516893
0687 0.027964931 0.0026140213012695312 0.834522202562807
0688 0.028079683 0.004338979721069336 0.8367778604478522
0689 0.027835993 0.00751805305480957 0.8364878903944276
0690 0.027933676 0.005342960357666016 0.8376450584436281
0691 0.027702479 0.006027936935424805 0.8304618098406152
0692 0.02768815 0.004173994064331055 0.8314264358836985
0693 0.02773385 0.003676891326904297 0.8329565023151373
0694 0.02793223 0.003518819808959961 0.8372614586920137
0695 0.027914308 0.003326892852783203 0.8382921155945906
0696 0.027869824 0.0035047531127929688 0.8344613534556282
0697 0.027793052 0.003475189208984375 0.8321571080551771
0698 0.027953867 0.003947019577026367 0.8349595682922283
0699 0.027975515 0.0033538341522216797 0.8351570590281565
0700 0.027919412 0.003710031509399414 0.833415783140971
0701 0.02792992 0.003871917724609375 0.8380087309439117
0702 0.027805872 0.003476858139038086 0.832275416829712
0703 0.028091433 0.0029888153076171875 0.834177363408114
0704 0.02808438 0.0028378963470458984 0.8350043496409647
0705 0.027804684 0.0026960372924804688 0.8319793297848114
0706 0.02783269 0.004515171051025391 0.8355330890818353
0707 0.027889483 0.0067598819732666016 0.8335933050155251
0708 0.028019998 0.005609989166259766 0.8403922321157529
0709 0.027783912 0.0061910152435302734 0.8339047298921238
0710 0.02807943 0.004011631011962891 0.8310850792384102
0711 0.027837282 0.0036590099334716797 0.8329918578342291
0712 0.027834322 0.0034608840942382812 0.8290205393292622
0713 0.027883932 0.0035021305084228516 0.8309354535234916
0714 0.028023161 0.003236055374145508 0.835964179646923
0715 0.02785049 0.003241300582885742 0.8306327618793387
0716 0.027845765 0.003657817840576172 0.8340087034074916
0717 0.027789503 0.0031118392944335938 0.8339932133841104
0718 0.027731888 0.003415822982788086 0.8295362166589751
0719 0.028004067 0.004133701324462891 0.8389166123682149
0720 0.027953163 0.0034477710723876953 0.8387360825296728
0721 0.027759137 0.003065824508666992 0.8297131709743477
0722 0.027776554 0.002939939498901367 0.8335641230148938
0723 0.027839422 0.002707242965698242 0.8379651642833874
0724 0.027718224 0.003668069839477539 0.8313977735526221
0725 0.027897175 0.007308006286621094 0.8351228599592748
0726 0.02777645 0.005315065383911133 0.8276186713352183
0727 0.02805784 0.00673985481262207 0.8337701441996949
0728 0.027787462 0.0047359466552734375 0.8270510809867113
0729 0.028167643 0.003765106201171875 0.8380789848600005
0730 0.027868588 0.0036051273345947266 0.8300556514322516
0731 0.027637001 0.0032472610473632812 0.82652359997585
0732 0.027865987 0.003091096878051758 0.8279728718378251
0733 0.027926434 0.003253936767578125 0.8318183045619363
0734 0.02797774 0.004515171051025391 0.8386884739390038
0735 0.027958438 0.00325775146484375 0.835746908307326
0736 0.028096791 0.0030603408813476562 0.8366976947425755
0737 0.028059743 0.003940105438232422 0.836888655761522
0738 0.027843025 0.0036878585815429688 0.8334581641681679
0739 0.027950374 0.0032181739807128906 0.8350093321803398
0740 0.027909607 0.0027878284454345703 0.8357543944221577
0741 0.027768346 0.002557992935180664 0.8297778006953864
0742 0.028076187 0.0027358531951904297 0.8368757652090689
0743 0.027855935 0.00664210319519043 0.8319404546821595
0744 0.027781604 0.006994009017944336 0.8295443359475607
0745 0.027810026 0.0054090023040771484 0.8320691704757868
0746 0.027983297 0.004948139190673828 0.8393157569653269
0747 0.027728377 0.0037398338317871094 0.8317865704095175
0748 0.027881332 0.0038840770721435547 0.835073594454941
0749 0.027908172 0.003570079803466797 0.8333889004441171
0750 0.027882744 0.0032830238342285156 0.8305894839699157
0751 0.027881468 0.0032470226287841797 0.8341704360864228
0752 0.027743336 0.00394892692565918 0.8295028058984344
0753 0.027979419 0.003518819808959961 0.8375601195504944
0754 0.027840354 0.003120899200439453 0.8374733576739495
0755 0.028144497 0.003383159637451172 0.8347818241639566
0756 0.027769413 0.0037178993225097656 0.8309781015449946
0757 0.028058877 0.003110170364379883 0.8351052295660066
0758 0.027740836 0.002681732177734375 0.8256989328410296
0759 0.027781535 0.002525806427001953 0.8276596867565184
0760 0.028067017 0.0026140213012695312 0.8362211885537291
0761 0.027796961 0.0047490596771240234 0.8340541685123524
0762 0.02787353 0.0068438053131103516 0.8366844396112172
0763 0.027858347 0.00436711311340332 0.8276010713247777
0764 0.027941875 0.005599260330200195 0.8377172623312086
0765 0.028057957 0.005381107330322266 0.8433641114670551
0766 0.027825115 0.0038640499114990234 0.8312314614848378
0767 0.027848657 0.0036993026733398438 0.8344138624792891
0768 0.027924404 0.0037441253662109375 0.8305068497642909
0769 0.027777389 0.0035271644592285156 0.8243523538494286
0770 0.027612288 0.0035619735717773438 0.8268856465591932
0771 0.027835198 0.0036330223083496094 0.8280426217146841
0772 0.027931578 0.003354787826538086 0.8288152513622977
0773 0.027862862 0.00362396240234375 0.8318735797267718
0774 0.027708158 0.0041730403900146484 0.8299148897159175
0775 0.027701527 0.0034203529357910156 0.8259821153632576
0776 0.027744893 0.0031130313873291016 0.8349497791256898
0777 0.027827248 0.002790212631225586 0.8374855887457469
0778 0.02780753 0.0026769638061523438 0.8284038017405808
0779 0.027693644 0.005334138870239258 0.824836708494106
0780 0.028019838 0.007266044616699219 0.8350213504053112
0781 0.027943118 0.004343748092651367 0.836798808784718
0782 0.027981162 0.005819082260131836 0.8331257964632274
0783 0.02791428 0.004851818084716797 0.8263703035716157
0784 0.027743809 0.0038449764251708984 0.8204514637352716
0785 0.027665555 0.0034742355346679688 0.8302985538802415
0786 0.027794175 0.0033359527587890625 0.8314925482858984
0787 0.028183816 0.0032482147216796875 0.8390621942951587
0788 0.027655287 0.003420114517211914 0.8285765071676774
0789 0.028043518 0.004202127456665039 0.8343617981459357
0790 0.027705217 0.0033130645751953125 0.8274995547607035
0791 0.02791323 0.003690004348754883 0.8344760061864656
0792 0.027724747 0.003963947296142578 0.827538164144803
0793 0.027626611 0.0035331249237060547 0.8211094832047994
0794 0.027747802 0.0029230117797851562 0.8285092897139215
0795 0.02813235 0.002644062042236328 0.833637163285207
0796 0.027752735 0.0025370121002197266 0.8283141883895812
0797 0.027668457 0.0032389163970947266 0.8230424483080461
0798 0.027763855 0.006963253021240234 0.8247958046576362
0799 0.027977064 0.005207061767578125 0.8354062299081539
0800 0.02788293 0.005580902099609375 0.8231422541004627
0801 0.02777237 0.005554914474487305 0.8254128284020302
0802 0.02773468 0.003773927688598633 0.8276177761198087
0803 0.027958293 0.003473043441772461 0.8343344073491934
0804 0.027902 0.0034177303314208984 0.8294631871770636
0805 0.027901815 0.0034711360931396484 0.8368098293332416
0806 0.027797187 0.0032291412353515625 0.8309873930029241
0807 0.027588286 0.0041582584381103516 0.8268840044807267
0808 0.027836382 0.0030870437622070312 0.830358756179412
0809 0.027862472 0.0030379295349121094 0.8302371148773078
0810 0.027981319 0.0036559104919433594 0.8354245087141995
0811 0.02780215 0.003922939300537109 0.8315994737531033
0812 0.027871292 0.00357818603515625 0.8301014364429238
0813 0.027732309 0.0027399063110351562 0.8275115388539397
0814 0.027966816 0.002627849578857422 0.8291357998674962
0815 0.02785293 0.0025358200073242188 0.8305315782685206
0816 0.027743267 0.006457090377807617 0.8264678478205651
0817 0.027930804 0.008414983749389648 0.8314541702166698
0818 0.027860025 0.005414009094238281 0.8385613572035717
0819 0.027816048 0.00569605827331543 0.8298912130844978
0820 0.028011907 0.0035288333892822266 0.8397954483122231
0821 0.027857037 0.0034799575805664062 0.8348493370313456
0822 0.027734725 0.0033059120178222656 0.8300924858078098
0823 0.027831243 0.0032608509063720703 0.8340415954166345
0824 0.027941998 0.0031900405883789062 0.8399525154524854
0825 0.027927194 0.004204750061035156 0.8368732077906541
0826 0.027804099 0.003350973129272461 0.8263307490734717
0827 0.027806506 0.0031080245971679688 0.8252260843116832
0828 0.02788876 0.003847837448120117 0.8252200740718723
0829 0.027982848 0.0039000511169433594 0.8236604144327848
0830 0.027831253 0.0034008026123046875 0.8251033903821046
0831 0.027953144 0.0029120445251464844 0.8305418566995302
0832 0.027775578 0.002584218978881836 0.8258800475806435
0833 0.027755992 0.002601146697998047 0.8270486751538607
0834 0.027787803 0.005432844161987305 0.8329335553956404
0835 0.027957888 0.00718998908996582 0.8391916114120421
0836 0.027949322 0.004801034927368164 0.8407951503399846
0837 0.028001975 0.006002902984619141 0.8389084267751477
0838 0.027991213 0.0039539337158203125 0.837749737935329
0839 0.027700404 0.0037250518798828125 0.8269143085319794
0840 0.027826108 0.003751993179321289 0.8309200795990695
0841 0.027913982 0.0033321380615234375 0.8318682571496196
0842 0.028183922 0.003325939178466797 0.8375413784819339
0843 0.027873289 0.004091024398803711 0.8303751409206925
0844 0.02806734 0.0035681724548339844 0.8383001340900287
0845 0.02799854 0.003262042999267578 0.8340178047705065
0846 0.027947342 0.003656148910522461 0.8328895028365519
0847 0.02777773 0.003996133804321289 0.8338330391167891
0848 0.027954109 0.0033180713653564453 0.8392228184188147
0849 0.027893731 0.0028657913208007812 0.8361633158189252
0850 0.027993944 0.00249481201171875 0.8391422402380688
0851 0.027863774 0.002621173858642578 0.8366282141190486
0852 0.027846258 0.005041837692260742 0.8345949105376929
0853 0.027855717 0.007349967956542969 0.8315673054871882
0854 0.028065141 0.004686832427978516 0.8382030791425861
0855 0.027766911 0.006138801574707031 0.8309368083419821
0856 0.028048849 0.00464177131652832 0.8378242470747528
0857 0.027888678 0.003422975540161133 0.8294850830789999
0858 0.027935397 0.0036852359771728516 0.8323224531654779
0859 0.027794825 0.003303050994873047 0.8250148231700043
0860 0.027845383 0.0031998157501220703 0.8258357442104779
0861 0.02789944 0.0031690597534179688 0.8315584594772343
0862 0.027854575 0.004168033599853516 0.823791707791961
0863 0.02763098 0.002841949462890625 0.8193530456330526
0864 0.027846979 0.003014087677001953 0.8258002733790006
0865 0.027970567 0.0037817955017089844 0.8353746966521394
0866 0.02818751 0.003495931625366211 0.834187809041169
0867 0.027954355 0.0028858184814453125 0.8366018051139904
0868 0.027638743 0.0025899410247802734 0.8200532815691371
0869 0.027914729 0.002582073211669922 0.8297504794692107
0870 0.02798155 0.002504110336303711 0.8292014667363814
0871 0.02804609 0.00483393669128418 0.8306296645059406
0872 0.028035777 0.0070400238037109375 0.8349224764768723
0873 0.027842978 0.00504612922668457 0.832132343579455
0874 0.027904266 0.006410121917724609 0.8326062441033953
0875 0.027943622 0.004730939865112305 0.8333590752686475
0876 0.027813934 0.003815174102783203 0.8364608172774146
0877 0.02784671 0.0034720897674560547 0.8339194389385471
0878 0.027797895 0.003340005874633789 0.8333295635020529
0879 0.027864624 0.003201007843017578 0.835053902663942
0880 0.028054025 0.0036199092864990234 0.8378269436889836
0881 0.027934175 0.0034952163696289062 0.8325737162524087
0882 0.02795688 0.0031096935272216797 0.8313796162311168
0883 0.02806671 0.0033397674560546875 0.8351771950165658
0884 0.02769934 0.004026174545288086 0.8290349758014841
0885 0.027746562 0.0035300254821777344 0.8327868627388029
0886 0.027807131 0.003185272216796875 0.8334953348058076
0887 0.027921028 0.002937793731689453 0.8367307296662658
0888 0.028005932 0.0029320716857910156 0.8394048604496195
0889 0.027870063 0.005793094635009766 0.8367558217620445
0890 0.027874809 0.008326053619384766 0.8383592472033398
0891 0.027785297 0.005082130432128906 0.8377893675647928
0892 0.02821998 0.006345033645629883 0.8569764212256243
0893 0.027909867 0.0037381649017333984 0.8330143217232369
0894 0.02801802 0.003487825393676758 0.8382534379039329
0895 0.02759356 0.003525972366333008 0.8200125317164764
0896 0.027605575 0.0032911300659179688 0.8154548279150919
0897 0.027868848 0.003197193145751953 0.8200396732393653
0898 0.02782498 0.003820180892944336 0.816388831993107
0899 0.0277796 0.0033779144287109375 0.817675454700477
0900 0.027949069 0.003038167953491211 0.8229369345204922
0901 0.02789054 0.0035109519958496094 0.8177370685357379
0902 0.027803436 0.003968000411987305 0.8222834909201912
0903 0.0277466 0.0030298233032226562 0.8273610675586529
0904 0.027862865 0.0027697086334228516 0.8283789097691624
0905 0.027855948 0.002607107162475586 0.8381941353362328
0906 0.02811972 0.002610921859741211 0.8378720653299438
0907 0.027883954 0.0025908946990966797 0.8406310672089592
0908 0.02773277 0.006561994552612305 0.8328028722225626
0909 0.028015848 0.005544900894165039 0.8351810866562381
0910 0.02755621 0.004761695861816406 0.8236717982090556
0911 0.027845656 0.005657672882080078 0.8352208074885035
0912 0.027713519 0.00401616096496582 0.8286590420624608
0913 0.027621998 0.0036249160766601562 0.8188774457738182
0914 0.02792779 0.0034389495849609375 0.829306943889927
0915 0.027914707 0.003353118896484375 0.832383554678186
0916 0.028072044 0.0032019615173339844 0.8284936913000032
0917 0.028040254 0.004336118698120117 0.8272860669027741
0918 0.027707033 0.0036780834197998047 0.8206404582640994
0919 0.02797746 0.003186941146850586 0.828118099128526
0920 0.027857302 0.0036580562591552734 0.8259933712075402
0921 0.027854241 0.00397801399230957 0.8253143298727672
0922 0.027700806 0.0032460689544677734 0.8239165848228481
0923 0.02807712 0.0028281211853027344 0.8389963860635357
0924 0.02772094 0.002701997756958008 0.8349436093450782
0925 0.027711112 0.0026099681854248047 0.8313928526340493
0926 0.02786509 0.005197763442993164 0.83590593309511
0927 0.027959192 0.007094860076904297 0.8275396259497241
0928 0.027870711 0.005427122116088867 0.8362978653266229
0929 0.02778231 0.0060498714447021484 0.8303124768523827
0930 0.027918745 0.00397801399230957 0.8359024730564626
0931 0.027876252 0.0035812854766845703 0.8310869513089596
0932 0.028022155 0.0035288333892822266 0.8390758036672936
0933 0.028067863 0.0034999847412109375 0.8347801533329651
0934 0.027866216 0.0033681392669677734 0.8328149268721015
0935 0.027822282 0.003740072250366211 0.8304786272664844
0936 0.027945086 0.003735065460205078 0.8284349707845147
0937 0.027619174 0.0033369064331054688 0.8196250211352523
0938 0.028050803 0.003583192825317383 0.8371030359362497
0939 0.027781405 0.0040090084075927734 0.8294483753911672
0940 0.027836453 0.0035240650177001953 0.8347459872838461
0941 0.02787608 0.0031430721282958984 0.8281075493603496
0942 0.027724735 0.002664804458618164 0.8267325618429148
0943 0.027751766 0.0026960372924804688 0.8276976627710237
0944 0.027582768 0.0045931339263916016 0.8266089169285313
0945 0.027611986 0.006933927536010742 0.823346872531044
0946 0.027624633 0.00516200065612793 0.8239976279830041
0947 0.027962228 0.006350040435791016 0.8342946178311887
0948 0.027885957 0.00506281852722168 0.8307778577361755
0949 0.027822107 0.0037000179290771484 0.8305014407243516
0950 0.027839743 0.0037407875061035156 0.8268128981648541
0951 0.0278567 0.003473997116088867 0.8303237335332612
0952 0.027739387 0.0033080577850341797 0.822538601540217
0953 0.02796164 0.0038530826568603516 0.8323513848781452
0954 0.028106399 0.0032765865325927734 0.8400439566466252
0955 0.028031494 0.003056049346923828 0.8447946367160799
0956 0.02796605 0.003381967544555664 0.8361428727966662
0957 0.027999675 0.004086017608642578 0.8387333085297062
0958 0.02785923 0.003175973892211914 0.8349627706389506
0959 0.028077971 0.0033767223358154297 0.8327497638101757
0960 0.027988892 0.0032477378845214844 0.8253283385606516
0961 0.02792597 0.0030019283294677734 0.8299473173336036
0962 0.028263919 0.005881309509277344 0.8345332779617565
0963 0.027889762 0.006916999816894531 0.8201704517858108
0964 0.027800754 0.005110025405883789 0.8075534902815941
0965 0.028075982 0.006021022796630859 0.8151885696527672
0966 0.027959645 0.004203081130981445 0.8195784998920818
0967 0.027949702 0.003882884979248047 0.8272761443654868
0968 0.027752303 0.0035741329193115234 0.825330932479249
0969 0.027726658 0.00356292724609375 0.8283165755273043
0970 0.028018916 0.003312826156616211 0.8366849701709524
0971 0.027877629 0.003802061080932617 0.8369866625450526
0972 0.027747404 0.003453969955444336 0.8367861813238073
0973 0.028103767 0.003339052200317383 0.8504605819681891
0974 0.027787384 0.0033872127532958984 0.8365439349620947
0975 0.027960453 0.004022836685180664 0.8405864446721378
0976 0.027945904 0.003294229507446289 0.8354710371754449
0977 0.02783828 0.002916097640991211 0.8358342491682434
0978 0.027873922 0.0026900768280029297 0.832348921484107
0979 0.028103285 0.0026721954345703125 0.8385469167157449
0980 0.027772903 0.005795001983642578 0.8311810149090337
0981 0.027719567 0.0053141117095947266 0.831230260912652
0982 0.028196238 0.004619121551513672 0.8355993328595943
0983 0.027914502 0.0065310001373291016 0.8297110996157213
0984 0.027865805 0.004281044006347656 0.8335783055672022
0985 0.02777072 0.0036458969116210938 0.8293460548844687
0986 0.027665619 0.0036711692810058594 0.8321937700935848
0987 0.02799322 0.0035707950592041016 0.8377149797710199
0988 0.027923666 0.003325939178466797 0.834677570558258
0989 0.027983423 0.003751993179321289 0.8404447996250016
0990 0.027803946 0.0034401416778564453 0.8326137656917718
0991 0.027850728 0.0031719207763671875 0.8326099313758666
0992 0.02786529 0.0034589767456054688 0.8313813275619686
0993 0.027729785 0.004249095916748047 0.8305298653158414
0994 0.027776081 0.0033559799194335938 0.8248353318544409
0995 0.02783361 0.0029039382934570312 0.8269179512123539
0996 0.027784115 0.0026297569274902344 0.8210843401447167
0997 0.028109808 0.0025627613067626953 0.830644271584071
0998 0.027921844 0.004399776458740234 0.8312746740796464
0999 0.027728144 0.007276058197021484 0.8215907909941915
